ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0044036	cell wall macromolecule metabolic process	23/1120	193/21375	0.119170984455959	2.27435695780903	4.18188472551612	0.000203437384804545	0.00354832647914904	0.00290838268606743	AT5G62220/AT2G36870/AT1G70230/AT4G30290/AT5G41040/AT1G65310/AT1G64440/AT1G33800/AT2G18800/AT4G37800/AT1G27120/AT2G40320/AT3G21190/AT3G44990/AT2G37090/AT1G08990/AT2G15370/AT4G09990/AT4G33330/AT3G47540/AT5G67210/AT2G37720/AT2G15440	23
GO:0016114	terpenoid biosynthetic process	21/1120	169/21375	0.124260355029586	2.37148668639053	4.2091205088153	0.000212092791756634	0.00365677227166611	0.00299727018477615	AT5G17230/AT5G61670/AT5G67030/AT4G32980/AT5G57030/AT2G26170/AT3G25830/AT1G03055/AT3G25820/AT4G31390/AT5G42600/AT2G20180/AT1G64680/AT3G32030/AT5G48010/AT1G64670/AT3G14530/AT4G25700/AT3G28455/AT4G02780/AT1G78440	21
GO:0033014	tetrapyrrole biosynthetic process	13/1120	79/21375	0.164556962025316	3.14054023508137	4.48201919591011	0.000219857541263896	0.00374757172608914	0.00307169387794534	AT2G30390/AT3G22840/AT5G44190/AT3G59400/AT1G44446/AT2G40400/AT4G31390/AT2G20570/AT2G20180/AT4G14690/AT1G10657/AT1G03630/AT5G13630	13
GO:0010411	xyloglucan metabolic process	11/1120	60/21375	0.183333333333333	3.49888392857143	4.55790040049413	0.000250276599769876	0.00421814493994173	0.0034573987998961	AT5G62220/AT2G36870/AT1G70230/AT4G30290/AT1G65310/AT1G64440/AT2G18800/AT4G37800/AT3G44990/AT2G15370/AT2G37720	11
GO:0009267	cellular response to starvation	21/1120	172/21375	0.122093023255814	2.33012354651163	4.11854047627467	0.000270836253063408	0.00451393755105679	0.00369984495412936	AT1G19920/AT5G63060/AT2G16430/AT5G24660/AT3G49580/AT5G60890/AT1G06830/AT1G79600/AT4G31390/AT5G61420/AT3G25790/AT1G69480/AT2G19590/AT1G04770/AT2G01830/AT2G22240/AT3G59370/AT3G56980/AT4G35090/AT3G47640/AT5G20410	21
GO:0010119	regulation of stomatal movement	16/1120	114/21375	0.140350877192982	2.67857142857143	4.22557873810529	0.000295417847522794	0.00486952495916693	0.00399130186126806	AT2G05100/AT4G14240/AT1G69530/AT4G35160/AT5G23060/AT3G27690/AT2G05070/AT3G05030/AT3G59780/AT5G54160/AT5G46220/AT1G65480/AT1G09540/AT3G49220/AT5G57050/AT3G01500	16
GO:0016109	tetraterpenoid biosynthetic process	7/1120	27/21375	0.259259259259259	4.94791666666667	4.82677497089199	0.000374697775176313	0.00604351250284376	0.00495355972162913	AT5G17230/AT5G61670/AT5G67030/AT5G57030/AT2G26170/AT4G31390/AT4G25700	7
GO:0016117	carotenoid biosynthetic process	7/1120	27/21375	0.259259259259259	4.94791666666667	4.82677497089199	0.000374697775176313	0.00604351250284376	0.00495355972162913	AT5G17230/AT5G61670/AT5G67030/AT5G57030/AT2G26170/AT4G31390/AT4G25700	7
GO:0010286	heat acclimation	11/1120	63/21375	0.174603174603175	3.33227040816327	4.35936128617606	0.000389608462268303	0.00621715631279207	0.00509588671813413	AT2G21320/AT1G13080/AT1G76080/AT5G44650/AT2G26150/AT1G66080/AT5G48570/AT3G25230/AT4G12400/AT5G56030/AT4G26780	11
GO:0006631	fatty acid metabolic process	29/1120	281/21375	0.103202846975089	1.96960790543976	3.84729623019999	0.00040293920596877	0.00636219798898058	0.00521477000079251	AT4G27030/AT5G48880/AT5G63380/AT3G48460/AT5G05580/AT5G23190/AT1G04220/AT5G59770/AT1G67730/AT3G25110/AT1G49430/AT1G07720/AT1G01120/AT1G16060/AT4G14440/AT1G43800/AT4G32770/AT4G25050/AT1G62190/AT2G14060/AT5G02890/AT1G72970/AT3G23840/AT5G04660/AT1G06080/AT4G36830/AT3G03480/AT3G06460/AT5G20410	29
GO:0031669	cellular response to nutrient levels	22/1120	190/21375	0.115789473684211	2.20982142857143	3.93885169335389	0.000415066371428373	0.00648541205356833	0.00531576230074934	AT1G19920/AT5G63060/AT2G16430/AT5G24660/AT3G49580/AT5G60890/AT1G06830/AT1G80760/AT1G79600/AT4G31390/AT5G61420/AT3G25790/AT1G69480/AT2G19590/AT1G04770/AT2G01830/AT2G22240/AT3G59370/AT3G56980/AT4G35090/AT3G47640/AT5G20410	22
GO:0009809	lignin biosynthetic process	10/1120	54/21375	0.185185185185185	3.53422619047619	4.38454225496956	0.000435906131344252	0.00674081646408637	0.0055251043017915	AT5G48930/AT4G36220/AT4G39330/AT4G01070/AT2G40890/AT3G11670/AT3G19450/AT5G54160/AT5G16600/AT1G15950	10
GO:0006766	vitamin metabolic process	14/1120	96/21375	0.145833333333333	2.783203125	4.11762332983786	0.000465758459915184	0.00712895601910996	0.00584324254759329	AT5G59750/AT4G26850/AT3G02870/AT5G21100/AT4G11570/AT1G18870/AT5G01410/AT1G75270/AT1G79600/AT1G64970/AT2G38210/AT4G32770/AT5G11540/AT3G16050	14
GO:0009069	serine family amino acid metabolic process	10/1120	55/21375	0.181818181818182	3.46996753246753	4.31285422514563	0.000508098957943482	0.00769846905974972	0.00631004341178082	AT5G14060/AT3G01120/AT3G19480/AT4G33010/AT4G13930/AT5G28020/AT1G11860/AT2G26080/AT5G04120/AT4G35640	10
GO:0010118	stomatal movement	20/1120	168/21375	0.119047619047619	2.27200255102041	3.89214306189314	0.000521358153511417	0.00782037230267125	0.00640996129790878	AT2G05100/AT4G14240/AT1G32080/AT1G69530/AT4G35160/AT5G23060/AT3G27690/AT2G05070/AT3G05030/AT3G59780/AT5G54160/AT5G46220/AT4G17970/AT5G58140/AT1G65480/AT1G09540/AT3G49220/AT5G57050/AT3G01500/AT5G56030	20
GO:0010117	photoprotection	5/1120	14/21375	0.357142857142857	6.81600765306122	5.11875080324375	0.0005266295524296	0.00782123097667723	0.00641066510930457	AT3G22840/AT4G22240/AT4G04020/AT4G14690/AT2G05620	5
GO:0009733	response to auxin	36/1120	385/21375	0.0935064935064935	1.7845547309833	3.65286129085866	0.000582610432742624	0.00856780048150917	0.00702259014905454	AT4G38840/AT2G21210/AT4G00880/AT1G20470/AT1G77690/AT1G04550/AT4G30290/AT3G55120/AT4G38860/AT5G18020/AT5G64770/AT5G08640/AT5G13930/AT2G20180/AT5G16530/AT1G76530/AT5G18030/AT4G31910/AT1G04250/AT2G47460/AT5G37020/AT1G69160/AT1G54200/AT1G28560/AT2G19580/AT1G78570/AT2G22240/AT1G72430/AT5G43870/AT3G03830/AT4G34760/AT5G18060/AT5G07990/AT1G29460/AT5G47440/AT2G21220	36
GO:0050821	protein stabilization	7/1120	29/21375	0.241379310344828	4.60668103448276	4.57019017830956	0.000600816694781557	0.00874975769099355	0.00717173121619682	AT5G61670/AT5G13650/AT5G56010/AT1G79600/AT1G52690/AT5G52640/AT5G56030	7
GO:0009808	lignin metabolic process	11/1120	67/21375	0.164179104477612	3.133328891258	4.11253552362689	0.00067170311497836	0.00968802569680327	0.00794078176411665	AT5G48930/AT4G36220/AT4G39330/AT4G01070/AT2G40890/AT1G33800/AT3G11670/AT3G19450/AT5G54160/AT5G16600/AT1G15950	11
GO:0010017	red or far-red light signaling pathway	10/1120	57/21375	0.175438596491228	3.34821428571429	4.17433899427673	0.000682338241359803	0.00974768916228291	0.00798968487126065	AT3G17609/AT2G46340/AT2G46790/AT2G37970/AT2G20180/AT5G11260/AT4G38740/AT3G21150/AT1G02340/AT5G04190	10
