"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT3G45300",698.149633352917,-3.69708696646599,0.31377330924457,-11.7826687533333,4.79504349650032e-32,1.98946354669798e-28,"AT3G45300","ATIVD;IVD;IVDH","Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate."
"AT1G03090",1469.56341701514,-4.09866484008281,0.440359936944105,-9.30753344304127,1.30835318828602e-20,2.36975692463739e-17,"AT1G03090","MCCA","MCCA is the biotinylated subunit of the dimer MCCase, which is involved in leucine degradation. Both subunits are nuclear coded and the active enzyme is located in the mitochondrion."
"AT3G59350",722.255149007892,-3.8563247424923,0.414543604157388,-9.30257927952059,1.37079214729567e-20,2.36975692463739e-17,"AT3G59350","CARK5;MAZ",NA
"AT1G64660",383.304111380857,-3.7308465234043,0.410120143614531,-9.09695995549756,9.28955900445803e-20,1.30391697363791e-16,"AT1G64660","ATMGL;MGL","Encodes a functional methionine gamma-lyase, a cytosolic enzyme catalyzes the degradation of methionine into methanethiol, alpha-ketobutyrate and ammonia. The catabolism of excess methionine is important to methionine homeostasis."
"AT3G06850",689.670102050721,-3.31702238313222,0.372716021266616,-8.89959699574987,5.60498276649052e-19,6.83972749946152e-16,"AT3G06850","BCE2;DIN3;LTA1","dihydrolipoamide branched chain acyltransferase"
"AT5G57655",1694.95046917139,-3.4593781476541,0.394998158197044,-8.75796019769892,1.98815342929679e-18,2.06221214453809e-15,"AT5G57655",NA,NA
"AT5G54080",474.506852149349,-3.10914625902684,0.359037430720227,-8.65967164701996,4.73125114278774e-18,4.08957520654716e-15,"AT5G54080","AtHGO;HGO","homogentisate 1,2-dioxygenase"
"AT5G42900",105.77095994089,-5.95799826889494,0.693735617159878,-8.58828366530569,8.8278100097494e-18,7.04357379431735e-15,"AT5G42900","COR27",NA
"AT5G14780",1228.25683399646,-2.59038609924684,0.306585684406071,-8.44914238009852,2.9345042342507e-17,1.90238407311034e-14,"AT5G14780","AtFDH1;FDH","Encodes a NAD-dependent formate dehydrogenase."
"AT1G07040",289.181074988769,-2.82272884471659,0.340996709489107,-8.2778770767193,1.25390564040781e-16,7.03034392169188e-14,"AT1G07040",NA,NA
"AT3G25190",156.08793495622,-1.45752556084045,0.17713279646505,-8.2284342026296,1.89676442808674e-16,1.01813045270102e-13,"AT3G25190","AtVTL5;VTL5",NA
"AT5G18170",1034.84432291829,-2.66519597291786,0.330328855055971,-8.06831111519539,7.12772308598517e-16,3.08051282122421e-13,"AT5G18170","GDH1","Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells."
"AT1G54100",1125.73079313759,-2.68614396170557,0.341467242892367,-7.86647626563777,3.6476989251311e-15,1.4013243370712e-12,"AT1G54100","ALDH7B4","Aldehyde dehydrogenase"
"AT3G10740",944.485809511542,-1.31546190450822,0.167369086885036,-7.8596467782118,3.85218188109929e-15,1.45297296588009e-12,"AT3G10740","ARAF;ARAF1;ASD1;ATASD1","Encodes a bifunctional alpha-l-arabinofuranosidase/beta-d-xylosidase that belongs to family 51 of glycoside hydrolases.  It may be involved in cell wall modification."
"AT1G21400",1191.57162056773,-4.23492256629246,0.544509422410444,-7.77750097977226,7.39711971976248e-15,2.60090251841479e-12,"AT1G21400","E1A1",NA
"AT5G06370",253.503192317494,-1.24747634276854,0.164049122490246,-7.60428537399044,2.86482472096821e-14,9.14319828253624e-12,"AT5G06370","PSE1",NA
"AT5G07440",3312.21516056647,-2.69057157015604,0.355626056856293,-7.56573237051438,3.85685391204398e-14,1.212279309172e-11,"AT5G07440","GDH2","Encodes the beta-subunit of the glutamate dehydrogenase. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.;Encodes the alpha-subunit of the glutamate dehydrogenase. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells."
"AT2G43400",378.192842022507,-2.56692804068897,0.341255884261793,-7.52200374871708,5.39430373565734e-14,1.67022135815241e-11,"AT2G43400","ETFQO","Encodes a unique electron-transfer flavoprotein:ubiquinone oxidoreductase that is localized to the mitochondrion. Mutants are more sensitive to sugar starvation when plants are kept in the dark for long periods."
"AT4G34030",807.386954957778,-2.7768497530261,0.371110541493934,-7.48254075954749,7.28992739180001e-14,2.16042205346987e-11,"AT4G34030","MCCB","MCC-B is involved in leucine degradation in mitochondria. The active protein is a dimer of MCC-A and MCC-B. MCC-A is biotinylated whereas MCC-B is not."
"AT1G29395",499.597755703739,-2.67640335130628,0.358826783203581,-7.45876137620366,8.73396192086297e-14,2.46378055460165e-11,"AT1G29395","COR413-TM1;COR413IM1;COR414-TM1;DEG25","Integral membrane protein in the inner  envelope of chloroplasts. Provide  freezing tolerance. Expression is induced by short-term cold-treatment, water deprivation, and abscisic acid treatment."
"AT2G42890",281.182323331318,-2.20060510285987,0.299522291271704,-7.34704950845762,2.02629830833866e-13,5.2544448008107e-11,"AT2G42890","AML2;ML2","A member of mei2-like gene family, predominantly plant-based family of genes encoding RNA binding proteins with characteristic presence of a highly conserved RNA binding motif first described in the mei2 gene of the fission yeast S. pombe. In silico analyses reveal nine mei2 -like genes in A. thaliana. They were grouped into four distinct clades, based on overall sequence similarity and subfamily-specific sequence elements. AML2 is a member of two sister clades of mei2-like gene family, AML1 through AML5, and belongs to the clade named ALM235. AML2 is expressed during early embryo development (heart and torpedo stage) and predominantly in vegetative organs; no significant accumulation was detected in floral apices."
"AT2G42040",221.589116201164,-2.00145123734923,0.273724434480062,-7.31192025714099,2.63351392648193e-13,6.74472177837872e-11,"AT2G42040",NA,NA
"AT2G14170",816.674168949962,-2.42845941016787,0.333828711041556,-7.27456725513814,3.47532701618842e-13,8.68622396997936e-11,"AT2G14170","ALDH6B2;MMSD","Arabidopsis thaliana methylmalonate-semialdehyde dehydrogenase"
"AT4G33150",459.097866392646,-2.72267540734876,0.374225764207457,-7.2754889367783,3.45167982391305e-13,8.68622396997936e-11,"AT4G33150","LKR;LKR/SDH;SDH",NA
"AT1G58180",467.14790478604,-2.5433491751117,0.349900421810065,-7.26877996303844,3.62748710908656e-13,8.95859762833342e-11,"AT1G58180","ATBCA6;BCA6",NA
"AT1G76410",75.7258893926658,-3.80555240932346,0.527556098235276,-7.21355022158474,5.45116059111411e-13,1.29981984439842e-10,"AT1G76410","ATL8",NA
"AT3G58750",531.898081505289,-1.44799411841072,0.201552608522929,-7.18419934637554,6.76021680216782e-13,1.54110656660408e-10,"AT3G58750","CSY2","Encodes a peroxisomal citrate synthase that is expressed throughout seedling and shoot development."
"AT1G19540",79.6580855875047,-4.49393838173007,0.627588793506744,-7.16064153507193,8.03003747188477e-13,1.79121642316397e-10,"AT1G19540",NA,NA
"AT2G23760",435.858181601675,-1.89349515299693,0.265027522080646,-7.14452272025076,9.03091204063727e-13,1.96711853581465e-10,"AT2G23760","BLH4;SAW2","Encodes a member of the BEL family of homeodomain proteins. Plants doubly mutant for saw1/saw2 (blh2/blh4) have serrated leaves. BP is expressed in the serrated leaves, therefore saw2 and saw1 may act redundantly to repress BP in leaves."
"AT3G13450",652.293646193656,-3.26623455208546,0.457854539409191,-7.13378217523007,9.76478212602593e-13,2.08835469282895e-10,"AT3G13450","DIN4;E1B2","branched chain alpha-keto acid dehydrogenase E1 beta"
"AT1G15380",455.691058947629,-2.76409832864398,0.388045153871723,-7.12313580279298,1.05498777659306e-12,2.21067893186092e-10,"AT1G15380","GLYI4",NA
"AT3G17100",523.770264220154,-1.46508106908949,0.206454727789956,-7.09637936012801,1.28067636941943e-12,2.60466973368687e-10,"AT3G17100","AIF3",NA
"AT1G76490",3337.48844826054,-2.01226847896101,0.285743402652942,-7.04222200855175,1.89198048464035e-12,3.63417918091334e-10,"AT1G76490","AtHMGR1;HMG1;HMGR1;MAD3","Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine"
"AT1G21670",373.141566188289,-2.57119225688023,0.365442740552052,-7.03582797402428,1.98081200082385e-12,3.76990320707254e-10,"AT1G21670",NA,NA
"AT5G55700",343.851193397375,-2.82542881743886,0.402316085067155,-7.02290791323254,2.17297439538392e-12,4.09803216656723e-10,"AT5G55700","BAM4;BMY6","In vitro assay indicates no beta-amylase activity of BAM4. However mutation in BAM4 impairs starch breakdown. BAM4 may play a regulatory role."
"AT3G18535",115.343634104952,-1.39933768503187,0.200970166586033,-6.96291249991488,3.3330885924215e-12,6.06534410963018e-10,"AT3G18535",NA,NA
"AT1G53885",59.5921115349237,-3.73967659393291,0.537931010205181,-6.95196321272964,3.60237355289872e-12,6.39041137246333e-10,"AT1G53885",NA,NA
"AT1G53903",59.5921115349237,-3.73967659393291,0.537931010205181,-6.95196321272964,3.60237355289872e-12,6.39041137246333e-10,"AT1G53903",NA,NA
"AT3G58670",168.216270138041,-1.10265864793403,0.158664974364372,-6.94960341657877,3.66314509586815e-12,6.43999534015125e-10,"AT3G58670","PCO5",NA
"AT5G67480",498.99298159277,-2.30743259311405,0.332805803825734,-6.93327029333385,4.11221407707243e-12,7.10899008573897e-10,"AT5G67480","ATBT4;BT4","BTB and TAZ domain protein. Located in cytoplasm and expressed in fruit, flower and leaves."
"AT3G48530",987.182217202746,-2.03110592485792,0.294197064753097,-6.9038959534233,5.0595363725264e-12,8.60328541377543e-10,"AT3G48530","KING1;KINgamma",NA
"AT2G44410",350.298920939204,-1.22822627523436,0.178268748011181,-6.88974533639134,5.58923539944662e-12,9.3302325769539e-10,"AT2G44410","STUbL6",NA
"AT4G36900",103.415711002417,-2.3633135101363,0.343060369874603,-6.88891436513098,5.62197672749693e-12,9.3302325769539e-10,"AT4G36900","DEAR4;RAP2.10","encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family (RAP2.10). The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.9 and RAP2.1."
"AT1G10070",821.872556028471,-6.58300126114991,0.957902478377482,-6.87230841316994,6.31711919394435e-12,1.04006855300298e-09,"AT1G10070","ATBCAT-2;BCAT-2;BCAT2","Encodes a chloroplast branched-chain amino acid aminotransferase. Complements the yeast leu/iso-leu/val auxotrophy mutant."
"AT1G55510",193.791314081166,-2.8266025026522,0.41207405802241,-6.8594526824071,6.91248696146062e-12,1.11162435670931e-09,"AT1G55510","BCDH;E1B1","branched-chain alpha-keto acid decarboxylase E1 beta"
"AT5G63190",1142.08690528159,-1.89569947039517,0.278438052254256,-6.80833476260678,9.87349035122479e-12,1.54004178448239e-09,"AT5G63190","MRF1",NA
"AT1G73380",112.783849596945,-1.48664110563281,0.218755317580657,-6.79590842441884,1.07632133534624e-11,1.62980190523779e-09,"AT1G73380",NA,NA
"AT5G14080",101.407442158837,-1.42061785651385,0.209877035324512,-6.76881038612579,1.29845579181564e-11,1.93787520872053e-09,"AT5G14080",NA,NA
"AT3G14180",236.837358090665,-1.00688347761574,0.150272155950576,-6.7003994934824,2.0785051781676e-11,2.97369585662668e-09,"AT3G14180","ASIL2",NA
"AT1G44350",140.166007906991,-2.35214974269593,0.351554499461445,-6.6907115292202,2.22088077100891e-11,3.13416133296461e-09,"AT1G44350","ILL6","encodes a protein similar to IAA amino acid conjugate hydrolase."
"AT3G60300",494.251688350814,-1.41850784587668,0.212224216629845,-6.68400556921738,2.32497963793595e-11,3.23702701939471e-09,"AT3G60300",NA,NA
"AT4G28300",574.618341394487,-1.15039806651804,0.173571026647501,-6.62782313809979,3.40673289692375e-11,4.55952735139892e-09,"AT4G28300","FLOE1","Encodes a protein with 13.6% proline amino acids that is predicted to localize to the cell wall."
"AT1G76460",252.914864276647,-1.77150972386616,0.267999980532085,-6.61011139011659,3.84030950782612e-11,5.07434527005432e-09,"AT1G76460",NA,NA
"AT2G17440",325.761653788412,-1.36673655501934,0.206764111050062,-6.61012468787887,3.83996455412887e-11,5.07434527005432e-09,"AT2G17440","PIRL5","Encodes PIRL5, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction."
"AT4G24220",1569.34462373793,-1.03068763563591,0.156291532717539,-6.5946479487065,4.2626614479879e-11,5.56369512920495e-09,"AT4G24220","5[beta]-StR;AWI31;VEP1","encodes a novel protein containing mammalian death domain involved in programmed cell death. Gene is expressed in vascular system and mutants carrying dominant mutation in the gene have defective vascular patterning. Gene expression is induced specifically by wounding."
"AT5G47180",175.049717980709,-1.89459860277846,0.287295838502239,-6.59459118049039,4.26429272375795e-11,5.56369512920495e-09,"AT5G47180","VAP27-4",NA
"AT5G56870",2115.31128531207,-3.53157024450472,0.536700775415348,-6.58014746069943,4.69981919003135e-11,5.93165045048871e-09,"AT5G56870","BGAL4",NA
"AT4G33980",121.294366898911,-5.59618683034152,0.851267107278455,-6.57394933093658,4.89979113986425e-11,6.12326308412553e-09,"AT4G33980","COR28;HUP41",NA
"AT1G65970",386.931386277411,-4.47393121178824,0.681261799311524,-6.56712473282598,5.12960772152575e-11,6.33414953470546e-09,"AT1G65970","PRXIIC;TPX2","thioredoxin-dependent peroxidase 2"
"AT5G66052",335.616921811508,-2.63405297319809,0.401891102334497,-6.55414603084631,5.59611849973923e-11,6.86931824124795e-09,"AT5G66052",NA,NA
"AT3G19860",488.948763948968,-1.79080890955374,0.273274276192544,-6.55315580560526,5.63336855244375e-11,6.87436650708503e-09,"AT3G19860","bHLH121;URI",NA
"AT4G12570",235.779040147817,-1.57879996839722,0.24149150303825,-6.53770401249748,6.24703994882609e-11,7.53458393827891e-09,"AT4G12570","UPL5","Knock-out mutants showed accelerated senescence of leaves."
"AT5G64430",277.474387053781,-1.63245486485415,0.250708892149485,-6.51135606263536,7.44753719765823e-11,8.93058723499538e-09,"AT5G64430",NA,NA
"AT1G12780",1040.20944390937,-2.71498727496634,0.418680174353741,-6.48463299977623,8.89480307441946e-11,1.05441537016475e-08,"AT1G12780","ATUGE1;UGE1","Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress."
"AT1G22370",128.897302705075,-2.23930952422754,0.34539223792109,-6.48338114864975,8.96895357637829e-11,1.05716444285209e-08,"AT1G22370","AtUGT85A5;UGT85A5",NA
"AT2G15880",358.200701099315,-3.10277967152444,0.478788998498633,-6.48047403188882,9.14348909338841e-11,1.0716479166234e-08,"AT2G15880","LRX10",NA
"AT5G06870",255.473157535507,-2.49704504778157,0.385870748139242,-6.47119549699712,9.72305374319108e-11,1.12684217822625e-08,"AT5G06870","ATPGIP2;PGIP2","Encodes a polygalacturonase inhibiting protein involved in plant defense response. PGIPs inhibit the activity of pectin degrading enzymes such as those produced by fungal pathogens. PGIP2 is induced by fungal infection and methyl jasmonate."
"AT2G01190",345.894618174543,-2.12214617919855,0.328670629705778,-6.45675636152298,1.06970902446305e-10,1.2260283819053e-08,"AT2G01190","PDE331",NA
"AT2G15960",1093.54744054786,-4.05253390647651,0.630043437655881,-6.43215001421844,1.25811476616969e-10,1.42620714886285e-08,"AT2G15960",NA,NA
"AT1G21680",1459.93290619559,-2.92599050418265,0.45504497005003,-6.43011283887163,1.27509253984819e-10,1.4298267426568e-08,"AT1G21680",NA,NA
"AT2G46900",360.368928584636,-1.27631907632336,0.198534392139968,-6.42870518586795,1.28695449893793e-10,1.43536941292835e-08,"AT2G46900",NA,NA
"AT2G38400",426.645471282301,-2.77274405458514,0.431905943876273,-6.41978674731887,1.36465376382551e-10,1.50583735800852e-08,"AT2G38400","AGT3","alanine:glyoxylate aminotransferase 2 homolog (AGT3) mRNA,"
"AT1G22740",227.725446637396,-2.32453292136228,0.364868078455736,-6.37088596843168,1.87939341756448e-10,2.00969156945233e-08,"AT1G22740","ATRABG3B;RAB7;RAB75;RABG3B","GTP-binding protein Rab7"
"AT4G37220",129.771508408736,-5.13700154806698,0.807724311180596,-6.35984515627439,2.01957232500195e-10,2.14851425036746e-08,"AT4G37220",NA,NA
"AT4G28040",172.37504776935,-3.48721709475949,0.550183663955767,-6.33827814822189,2.32347093267341e-10,2.45920431113826e-08,"AT4G28040","UMAMIT33",NA
"AT1G60140",852.70459689678,-2.14984066387117,0.339462296309254,-6.33307641892765,2.40320456719998e-10,2.51402125551761e-08,"AT1G60140","ATTPS10;TPS10","Encodes an enzyme putatively involved in trehalose biosynthesis.  The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain."
"AT1G33050",622.166809551865,-1.9329712969136,0.307336684717043,-6.28942587408086,3.18642212510211e-10,3.22450375537772e-08,"AT1G33050",NA,NA
"AT3G51840",1921.45231053089,-1.74896717455382,0.27849922931178,-6.27997132658435,3.38635477329513e-10,3.37740046980805e-08,"AT3G51840","ACX4;ATG6;ATSCX","Encodes a short-chain acyl-CoA oxidase, which catalyzes the first step of peroxisomal fatty acid beta-oxidation during early, post-germinative growth in oilseed species. Null mutants virtually lack short-chain acyl-CoA and are resistant to 2,4-dichlorophenoxybutyric acid, which is converted to the herbicide and auxin analogue 2,4-dichlorophenoxyacetic acid by beta-oxidation. Despite the almost complete loss of short-chain activity, lipid catabolism and seedling growth and establishment was unaltered in the acx4 mutant. However, double mutants in acx3acx4 (acx3 encodes medium chain acyl CoA oxidase) were not viable and arrested during embryogenesis."
"AT4G01000",695.75776827287,-1.14207217841685,0.181853774926235,-6.28016756253815,3.38208318370715e-10,3.37740046980805e-08,"AT4G01000","SDE2",NA
"AT1G28260",208.13916969073,-2.68113810395019,0.427082628367723,-6.27779714243423,3.43403548841682e-10,3.39233648605747e-08,"AT1G28260",NA,NA
"AT2G15240",234.231868277323,-1.04538517768884,0.166516838947607,-6.27795473596375,3.43055747837109e-10,3.39233648605747e-08,"AT2G15240",NA,NA
"AT1G15040",432.465637825616,-3.8134845228567,0.607844770684255,-6.27378025900236,3.52385747746103e-10,3.46456982795873e-08,"AT1G15040","GAT;GAT1_2.1",NA
"AT2G37750",216.553350716511,-2.85325919001879,0.455846944557221,-6.25924825006835,3.86837658895419e-10,3.78535246876673e-08,"AT2G37750",NA,NA
"AT5G21170",851.681998032256,-2.68907992713695,0.430028745757284,-6.25325621523617,4.0198184348538e-10,3.87865736888568e-08,"AT5G21170","AKINBETA1;KINbeta1","Encodes AKINbeta1, a subunit of the SnRK1 kinase (Sucrose non-fermenting-1-related protein kinase).  Involved in regulation of nitrogen and sugar metabolism."
"AT5G65110",711.296638492321,-1.52113208525215,0.24411671409373,-6.23116729593574,4.62972365313467e-10,4.42597314213266e-08,"AT5G65110","ACX2;ATACX2","Encodes an acyl-CoA oxidase presumably involved in long chain fatty acid biosynthesis."
"AT2G02080",335.464219434252,-1.10893988123233,0.178391837736587,-6.21631513696152,5.08965362874175e-10,4.82122669078756e-08,"AT2G02080","AtIDD4;IDD4;IME",NA
"AT1G73260",575.822348376082,-2.79450696995195,0.449952332876453,-6.2106733664147,5.27580347755092e-10,4.95233226885945e-08,"AT1G73260","ATKTI1;AtKTI4;KTI1","Encodes a trypsin inhibitor involved in modulating programmed cell death in plant-pathogen interactions."
"AT3G10030",262.879251342949,-1.25295927272097,0.202579218725419,-6.18503359132438,6.20892471181251e-10,5.6992983693164e-08,"AT3G10030",NA,NA
"AT2G31810",1233.71244880717,-2.06129127838463,0.336145332883498,-6.13214308436951,8.67030676488242e-10,7.78638588041064e-08,"AT2G31810","AHASS1;AIP1",NA
"AT2G18750",678.645452682338,-1.04055557505988,0.169848430193834,-6.12637734639276,8.99024500907687e-10,8.03890658246981e-08,"AT2G18750","CBP60c",NA
"AT3G16857",620.046531366449,-1.63000617661998,0.266396700200613,-6.11871759444649,9.43314084396317e-10,8.39873419776892e-08,"AT3G16857","ARR1;RR1","Encodes an Arabidopsis response regulator (ARR) protein that acts in concert with other type-B ARRs in the cytokinin signaling pathway."
"AT4G36780",376.393702422008,-1.27479203973481,0.209537198199282,-6.08384597431913,1.17333328602649e-09,1.0184434735824e-07,"AT4G36780","BEH2",NA
"AT5G08520",385.068237147128,-1.42350426725484,0.234618217554189,-6.06732197565203,1.30060655339762e-09,1.11033263169686e-07,"AT5G08520","MYBS2",NA
"AT3G61580",2500.94529118892,-1.39377026160582,0.229961228611617,-6.06089239486441,1.35368375379546e-09,1.14621099887702e-07,"AT3G61580","AtSLD1;SLD1",NA
"AT1G05890",561.83449262225,-1.21166715252979,0.199952656344367,-6.05977022102173,1.36316140301604e-09,1.14954403681169e-07,"AT1G05890","ARI5;ATARI5",NA
"AT1G06570",1327.03264704685,-2.51998069305217,0.416033763715512,-6.05715428129376,1.38550691811201e-09,1.16365753102161e-07,"AT1G06570","HPD;HPPD;PDS1","Mutation of the PDS1 locus disrupts the activity of p-hydroxyphenylpyruvate dioxygenase (HPPDase), the first committed step in the synthesis of both plastoquinone and tocopherols in plants."
"AT3G19390",320.790018863568,-1.92407620665634,0.318850378197648,-6.03441720073373,1.59537405149426e-09,1.32384138792994e-07,"AT3G19390",NA,NA
"AT5G60860",227.445667055557,-1.88829854302402,0.31291181506176,-6.03460288852089,1.5935407284038e-09,1.32384138792994e-07,"AT5G60860","AtRABA1f;RABA1f",NA
"AT3G20770",1239.26585672782,-1.34662662331868,0.223568067634448,-6.02334062089995,1.70853347705546e-09,1.400929920218e-07,"AT3G20770","AtEIN3;EIN3","Encodes EIN3 (ethylene-insensitive3), a nuclear transcription factor that initiates downstream transcriptional cascades for ethylene responses."
"AT1G75800",1073.27470782063,-1.5862446320724,0.263793271335581,-6.01321111808983,1.81883911818128e-09,1.47967911790865e-07,"AT1G75800",NA,NA
"AT4G35770",3643.74423300255,-5.11657257086913,0.856918614390468,-5.97089675138937,2.35953037526546e-09,1.882632985957e-07,"AT4G35770","ATSEN1;DIN1;SAG1;SEN1","Senescence-associated gene that is strongly induced by phosphate starvation.  Transcripts are differentially regulated at the level of mRNA stability at different times of day. mRNAs are targets of the mRNA degradation pathway mediated by the downstream (DST) instability determinant."
"AT5G61380",431.719449566838,-2.22306802486466,0.372632753225162,-5.96584171848516,2.43376124112752e-09,1.91971015008328e-07,"AT5G61380","APRR1;AtTOC1;PRR1;TOC1","Pseudo response regulator involved in the generation of circadian rhythms. TOC1 appears to shorten the period of circumnutation speed.  TOC1 contributes to the plant fitness (carbon fixation, biomass) by influencing the circadian clock period. PRR3 may increase the stability of TOC1 by preventing interactions between TOC1 and the F-box protein ZTL. Expression of TOC1 is correlated with rhythmic changes in chromatin organization."
"AT5G63810",387.409939924172,-2.46616689419059,0.414559311219202,-5.94888795752216,2.69970352193205e-09,2.11340941745209e-07,"AT5G63810","AtBGAL10;BGAL10","member of Glycoside Hydrolase Family 35"
"AT3G03150",1162.85330188513,-1.55600067956515,0.261981911561865,-5.9393439428268,2.86164933530604e-09,2.23176373913248e-07,"AT3G03150",NA,NA
"AT2G38410",225.008976939479,-1.073191242642,0.180798971785861,-5.93582602844163,2.92369699080853e-09,2.27161401027426e-07,"AT2G38410","TOL6",NA
"AT1G29090",95.6940646321985,-4.53878074245326,0.766112487161831,-5.92443122715282,3.13380122728123e-09,2.41675488698696e-07,"AT1G29090",NA,NA
"AT3G09275",259.370864365255,-8.08333021135984,1.36694662610969,-5.91342050740113,3.35075276679623e-09,2.54620388817537e-07,"AT3G09275",NA,NA
"AT5G43930",203.788277366938,-1.5813456133065,0.268921817798201,-5.88031728423443,4.09480798124149e-09,3.01229757343456e-07,"AT5G43930","RTP5",NA
"AT1G53320",438.108973239947,-1.5149809720379,0.258408805014311,-5.86272968505851,4.55319136924843e-09,3.29114825627382e-07,"AT1G53320","AtTLP7;TLP7","Member of TLP family"
"AT4G03030",380.709607363541,-1.50131915144149,0.256318924514928,-5.8572310034566,4.70648266766283e-09,3.39013829655089e-07,"AT4G03030",NA,NA
"AT1G19680",245.737564659497,-1.01062666533065,0.173047774898553,-5.84015983980793,5.2150762869739e-09,3.70502594429019e-07,"AT1G19680",NA,NA
"AT2G42400",202.60385489381,-1.20098877710686,0.206138703260988,-5.82611978298082,5.67309046377239e-09,3.98943259901553e-07,"AT2G42400","ATVOZ2;VOZ2",NA
"AT5G66050",357.077300732371,-1.82069134105068,0.312972332025635,-5.81741948007581,5.97630337792363e-09,4.18845991807519e-07,"AT5G66050",NA,NA
"AT5G24490",3927.35790207704,-1.8468030706056,0.3183815667461,-5.80059671632426,6.60793476858934e-09,4.5542062051291e-07,"AT5G24490",NA,NA
"AT1G43700",427.115638987175,-1.59195317050276,0.274487884954318,-5.79972107245355,6.64253146216403e-09,4.56289123121168e-07,"AT1G43700","AtVIP1;SUE3;VIP1","Encodes a VirE2-interacting protein.  VIP1 mediates nuclear translocation of VirE2 via its amino half, and interacts with histone H2A via it carboxyl half."
"AT1G20630",800.223166594251,-1.97915081611928,0.341362034801867,-5.79780589035923,6.71881546236368e-09,4.58492851206363e-07,"AT1G20630","CAT1","Catalyzes the reduction of hydrogen peroxide using heme group as cofactor. Protects cells from toxicity by H2O2."
"AT5G27520",114.801837772183,-1.28283218368807,0.221798990649952,-5.78376024132891,7.30490366971818e-09,4.93616373382096e-07,"AT5G27520","AtPNC2;PNC2","encodes a peroxisomal adenine nucleotide transporter, involved in fatty acid beta-oxidation during early stage of postgerminative growth."
"AT1G07310",303.501723078983,-1.14880070789188,0.19871422369632,-5.78116999640403,7.41828815452175e-09,4.94830828828147e-07,"AT1G07310",NA,NA
"AT5G51150",307.1692430313,-1.58859957310449,0.274774867418114,-5.78145879217981,7.40556223227129e-09,4.94830828828147e-07,"AT5G51150",NA,NA
"AT3G60530",483.611534394456,-1.63942695493077,0.283640047370667,-5.77995586352562,7.47202251857281e-09,4.96817651114721e-07,"AT3G60530","GATA4","Encodes a member of the GATA factor family of zinc finger transcription factors."
"AT1G09460",159.188102232817,-1.71128361436357,0.296355832459757,-5.77442191759784,7.72177270602873e-09,5.10153422887153e-07,"AT1G09460",NA,NA
"AT1G12790",45.7768037572718,-2.43630325792586,0.42262554665681,-5.76468525672027,8.18103704955426e-09,5.35380484520515e-07,"AT1G12790",NA,NA
"AT5G63620",382.765049631303,-1.86538904865901,0.32407113754567,-5.75610979362865,8.6074414803884e-09,5.61513753178168e-07,"AT5G63620","HER2",NA
"AT5G59570",33.7931909983968,-3.40030648769469,0.591175345495989,-5.751773164427,8.8312242351522e-09,5.74306416170007e-07,"AT5G59570","BOA",NA
"AT3G49780",262.555064452859,-2.77547929260527,0.484150392730242,-5.73268003967459,9.88560109662347e-09,6.31005522306012e-07,"AT3G49780","ATPSK3;ATPSK4;PSK4","Phytosulfokine 3 precursor, coding for a unique plant peptide growth factor. Plants overexpressing this gene (under a 35S promoter), develop normal cotyledons and hypocotyls but their growth, in particular that of their roots, was faster than that of wildtype."
"AT1G53770",106.380543871443,-1.07783975250236,0.188207735009596,-5.72686214223555,1.02305236570689e-08,6.49028175125058e-07,"AT1G53770",NA,NA
"AT1G58030",659.539682556163,-1.33616833070938,0.234061143500072,-5.70862942361458,1.13889557327028e-08,7.13788177265616e-07,"AT1G58030","AtCAT2;CAT2","Encodes a member of the cationic amino acid transporter (CAT) subfamily of amino acid polyamine choline transporters. Localized to the tonoplast."
