"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT5G40640",75.6645134509808,1.09857173785335,0.322959375876713,3.40157871209388,0.00066997831743583,0.00670136107901548,"AT5G40640",NA,NA
"AT1G04540",44.325732609969,1.47735947320418,0.434565120472547,3.39962735987116,0.0006747774619607,0.00674209280544481,"AT1G04540",NA,NA
"AT4G23670",6023.26711817392,1.62967608013761,0.479510671171332,3.39862317590701,0.000677259582651631,0.00675827407782302,"AT4G23670",NA,NA
"AT5G22020",287.317744833762,1.11700612937725,0.32875115199186,3.39772536950657,0.000679485945542037,0.00677730580252943,"AT5G22020",NA,NA
"AT3G59250",15.7316575791231,2.21476012460344,0.652422140395722,3.3946734598248,0.000687104984969029,0.00683783866656967,"AT3G59250",NA,NA
"AT2G47770",29.5300138352041,2.96079368037575,0.872459454725854,3.39361750776842,0.000689759588768829,0.00685193599091594,"AT2G47770","ATTSPO;TSPO","Encodes a membrane-bound protein designated AtTSPO (Arabidopsis thaliana TSPO-related). AtTSPO is related to the bacterial outer membrane tryptophan-rich sensory protein (TspO) and the mammalian mitochondrial 18 kDa Translocator Protein (18 kDa TSPO), members of the TspO/MBR domain-containing membrane proteins. Mainly detected in dry seeds, but can be induced in vegetative tissues by osmotic or salt stress or abscisic acid treatment. Located in endoplasmic reticulum and the Golgi stacks."
"AT4G35270",187.114108378806,1.88242265662957,0.55470231532761,3.39357274093548,0.000689872340408678,0.00685193599091594,"AT4G35270","NLP2",NA
"AT1G69480",11.2027523144075,2.05077132739907,0.605490015529011,3.38696142760889,0.000706713231265214,0.00699955945238658,"AT1G69480",NA,NA
"AT2G23430",135.627310630421,1.24107124673184,0.366704907562611,3.38438679476887,0.000713374294789205,0.00705566052624535,"AT2G23430","ICK1;KRP1","Encodes a cyclin-dependent kinase inhibitor protein that functions as a negative regulator of cell division and promoter of endoreduplication.  A member of seven KRP genes found in Arabidopsis thaliana. Differential expression patterns for distinct KRPs were revealed by in situ hybridization. Both SKP2b and RKP appear to be involved in the degradation of KRP1."
"AT2G14060",14.4198863086103,2.71157173424969,0.80180419676776,3.38183779179581,0.000720026474995212,0.00709772158115305,"AT2G14060",NA,"encodes a protein whose sequence is similar to SAM:salicylic acid carboxyl methyltransferase (SAMT) (GI:6002712)(Clarkia breweri) and to SAM:benzoic acid carboxyl methyltransferase (BAMT)(GI:9789277)(Antirrhinum majus)"
"AT5G17450",41.6269104814519,1.23373520553059,0.364850157748262,3.38148464329797,0.000720952625105513,0.00709772158115305,"AT5G17450","AtHMP45;HIPP21",NA
"AT5G54470",67.4815671615911,3.44512062130689,1.01878923321293,3.38158326471717,0.000720693874040445,0.00709772158115305,"AT5G54470","BBX29",NA
"AT3G06740",90.2254982262194,1.0440268751101,0.309570978483407,3.37249596271846,0.00074490178559101,0.00730285753325258,"AT3G06740","GATA15","Encodes a member of the GATA factor family of zinc finger transcription factors."
"AT3G24770",121.104354146921,1.22066395688382,0.362098093851178,3.37108639236723,0.000748723739761578,0.00733355563368871,"AT3G24770","CLE41","Belongs to a large gene family, called CLE for CLAVATA3/ESR-related, encoding small peptides with conserved carboxyl termini.  The C-terminal 12 amino acid sequence of CLE41 is identical to that of a dodeca peptide (TDIF, tracheary element differentiation inhibitory factor) isolated from Arabidopsis and functions as a suppressor of plant stem cell differentiation.  TDIF sequence is also identical to the C-terminal 12 amino acids of CLE44 (At4g13195)."
"AT1G16310",43.4956524795577,1.09192291792744,0.324235111946187,3.36768868545201,0.000758011370436271,0.00740744199319568,"AT1G16310","MTP10",NA
"AT3G54600",537.707016211978,2.46825708559147,0.733345598030285,3.36574882595741,0.000763361835590016,0.0074528683120708,"AT3G54600","DJ-1f;DJ1F",NA
"AT5G53760",109.384534677955,1.18491661183829,0.352276056804995,3.36360246161778,0.000769322728097818,0.00750416542542819,"AT5G53760","ATMLO11;MLO11","A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO11 belongs to the clade I, with AtMLO4 and AtMLO14. The gene is expressed during early seedling growth (in primary root), in root tips and lateral root primordia, and in very young leaves, and in flowers and fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s)."
"AT3G23930",9.4358389372622,2.16034569763212,0.64259332908693,3.36191740537019,0.000774032723375144,0.00753971783526201,"AT3G23930",NA,NA
"AT3G21530",100.144652208617,1.31645132703354,0.392289297311489,3.35581759700225,0.000791307402189277,0.00767279118058872,"AT3G21530",NA,NA
"AT1G14200",159.458688455397,1.44199715842918,0.429737225162372,3.35553234394422,0.00079212393199549,0.00767681265909117,"AT1G14200","SNIPER1;USR1",NA
"AT2G19900",24.3361511232382,1.99572145388037,0.594775419937891,3.35542019219417,0.000792445177712637,0.00767681265909117,"AT2G19900","ATNADP-ME1;NADP-ME1","The malic enzyme (EC 1.1.1.40) encoded by AtNADP-ME1 is expressed in response to developmental and cell-specific signals. The enzyme is active in vitro and appears to function as a homohexamer or homooctamer. It is believed to be a cytosolic protein."
"AT3G17185",110.06248847763,1.19111264476383,0.35523325307486,3.35304376618375,0.000799280666199599,0.00773244872289225,"AT3G17185",NA,NA
"AT1G41830",888.247811431165,1.06079431329109,0.316477662567985,3.35187736374037,0.000802655657558594,0.00775803044526934,"AT1G41830","SKS6",NA
"AT5G08720",587.466441389758,1.08755828971858,0.324490616478603,3.35158625392883,0.000803500045013045,0.00776265853314469,"AT5G08720","HCF145;PPP1",NA
"AT2G36640",8.1962104239613,3.61040449585874,1.07726750092932,3.35144659311096,0.00080390543499398,0.0077630431614812,"AT2G36640","ATECP63;ECP63","Encodes putative phosphotyrosine protein belonging to late embryogenesis abundant (LEA) protein in group 3 that might be involved in maturation and desiccation tolerance of seeds. RFLP and CAPS mapping place it on chromosome 4 but the nucleotide sequence maps it to chromosome 2."
"AT1G19490",48.3137172425976,1.2611704336116,0.376351728739489,3.35104195704274,0.000805081033856104,0.0077708617063338,"AT1G19490","bZIP62",NA
"AT2G26040",28.8551805458332,1.20773344357365,0.360615972992016,3.34908471622358,0.000810790006666997,0.00781530902931171,"AT2G26040","PYL2;RCAR14","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2."
"AT2G15370",17.7540465531008,1.3580854668369,0.405594125557681,3.3483854455968,0.000812838763865084,0.00783150233696691,"AT2G15370","ATFUT5;FUT5","Predicted fucosyltransferase, based on similarity to FUT1, but not functionally redundant with FUT1."
"AT4G09990",53.424050087238,1.32683056854769,0.396911723128378,3.34288581372674,0.000829120093764518,0.00796307787928066,"AT4G09990","GXM2",NA
"AT4G11211",133.991247968306,1.14271572525798,0.341919205262487,3.34206358598879,0.000831580084993425,0.0079830936278641,"AT4G11211",NA,NA
"AT3G49220",627.686614236787,1.22064660639738,0.365460268247853,3.34002547595555,0.000837707048823938,0.00803101994662588,"AT3G49220","PME34",NA
"AT5G57050",113.625027190339,1.13204404201245,0.339033012923153,3.33903778942332,0.000840691269609758,0.0080559923782325,"AT5G57050","ABI2;AtABI2","Encodes a protein phosphatase 2C and is involved in ABA signal transduction. Binds fibrillin preprotein in vitro and in vivo."
"AT1G62540",46.216085730819,1.96228650830347,0.587728554422927,3.33876326670938,0.000841522468906876,0.00806032008445535,"AT1G62540","FMO","belongs to the flavin-monooxygenase (FMO) family, encodes a glucosinolate S-oxygenase that catalyzes the conversion of methylthioalkyl glucosinolates to methylsulfinylalkyl glucosinolates"
"AT3G28540",198.316017551488,2.40348356687979,0.720154420496725,3.33745582679613,0.000845491602911923,0.00808739377830391,"AT3G28540",NA,NA
"AT2G19590",26.9883393169733,1.13857352522954,0.341238141993305,3.33659513728063,0.000848113959190414,0.00810152943023322,"AT2G19590","ACO1;ATACO1","encodes a protein whose sequence is similar to 1-aminocyclopropane-1-carboxylate oxidase"
"AT5G23480",24.9960643668227,2.38743164534247,0.715769928626806,3.33547352278786,0.000851542624594443,0.00813062393581969,"AT5G23480",NA,NA
"AT1G16220",34.3308704315591,1.36681460330759,0.409820798811084,3.33515186948248,0.000852528256391226,0.0081363764154911,"AT1G16220",NA,NA
"AT1G45616",7.7454249405167,2.01263066497342,0.603520688624953,3.33481635825765,0.000853557479843244,0.00814253957074182,"AT1G45616","AtRLP6;RLP6",NA
"AT1G62750",6020.50351869762,1.14373012782553,0.343331884674837,3.33126685541816,0.000864516836769834,0.0082359870026054,"AT1G62750","ATSCO1;ATSCO1/CPEF-G;SCO1","Nuclear encoded protein consists of the five domains conserved in EF-G proteins, with two GTP-binding sites in the first domain, and an additional transit peptide at the N-terminus. Localized in chloroplasts. Point mutation results in a delay in the onset of germination. At early developmental stage embryos still contain undifferentiated proplastids. The greening of cotyledons is severely impaired in light-grown mutant sco1 seedlings, whereas the following true leaves develop normally as in wild-type plants."
"AT3G51642",22.9086108167761,1.31029301645476,0.393414894366892,3.33056281095653,0.000866706074801983,0.0082494412812282,"AT3G51642",NA,NA
"AT3G24300",79.0418460502187,1.47325774331779,0.442739555892336,3.3275945727245,0.000875992500656949,0.0083229086136243,"AT3G24300","AMT1;3;ATAMT1;3","Encodes a plasma membrane localized ammonium transporter."
"AT4G34830",1026.46771195544,1.01175890691973,0.304046296117554,3.32764753210003,0.000875826006849969,0.0083229086136243,"AT4G34830","MRL1;PDE346","Encodes MRL1, a conserved pentatricopeptide repeat protein, required for stabilization of rbcL mRNA."
"AT5G15450",1225.79919778511,1.50711089430313,0.45319261766877,3.32554158109578,0.000882469362887325,0.00836946713752226,"AT5G15450","APG6;AtCLPB3;CLPB-P;CLPB3","Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype."
"AT2G19580",54.7203546420225,1.04032071884514,0.312931664455285,3.32443417209316,0.000885981466947729,0.00839527730952032,"AT2G19580","TET2","Member of TETRASPANIN family"
"AT3G11050",18.9478087285904,1.44967774098121,0.43653123121757,3.32090269220322,0.000897268148466652,0.0084719827179588,"AT3G11050","ATFER2;FER2",NA
"AT3G48290",10.164606744962,4.10073809780388,1.23751036997537,3.3136999877306,0.000920702384670575,0.00863183891323606,"AT3G48290","CYP71A24","putative cytochrome P450"
"AT1G38131",154.396536710721,1.06371251790131,0.32114268752311,3.31227382477691,0.000925409198642241,0.0086644904467231,"AT1G38131",NA,NA
"AT1G55210",476.87171953119,1.34145737394428,0.405036659680757,3.31194064014253,0.000926512027235531,0.00867099290363442,"AT1G55210",NA,NA
"AT4G38770",6232.49643730394,1.11638004407062,0.337260713233346,3.31013960495958,0.000932494497243822,0.00872313684976765,"AT4G38770","ATPRP4;PRP4","Encodes one of four proline-rich proteins in Arabidopsis which are predicted to localize to the cell wall.  Transcripts are most abundant in aerial organs of the plant."
"AT1G34060",18.8825128220343,2.18510443019911,0.660327589439112,3.30912181339441,0.000935891086568117,0.00874590316302094,"AT1G34060","TAR4",NA
"AT2G45890",39.432424899509,1.13756103642297,0.343898994939035,3.30783472229872,0.000940202798805099,0.00877591491544012,"AT2G45890","ATROPGEF4;GEF4;RHS11;ROPGEF4","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily."
"AT1G01250",26.7028426954142,2.44499681995431,0.740248979775404,3.30293845281102,0.000956773848531153,0.00890709893623807,"AT1G01250",NA,"encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY."
"AT5G20670",35.3516530596042,2.53656568042578,0.767949665151131,3.30303637794619,0.00095643979399648,0.00890709893623807,"AT5G20670",NA,NA
"AT1G64670",202.731554607622,1.36205603015074,0.412519231628151,3.30180007553808,0.000960665162517449,0.008927669464358,"AT1G64670","BDG1;CED1","Encodes a epidermally expressed extracellular protein that likely functions as an alpha-beta hydrolase and is required for normal cuticle formation. Homozygous mutant plants are dwarfed and have abnormal leaves, collapsed cells, reduced numbers of trichomes. The specific role of BDG is unclear: it may function in cutin biosynthesis or as a cross-linking enzyme in the cell wall itself."
"AT1G35515",12.4053978193336,1.90450779547699,0.57683282646912,3.30166333829294,0.000961133556117142,0.00892811507618001,"AT1G35515","MYB8","Encodes a nuclear localized R2R3-type MYB transcription factor that is involved in responses to abiotic stress including cold acclimation,osmotic and salt stress.Mutants are sensitive to salt, freezing and osmotic stress."
"AT2G18328",300.647751657324,1.18029468224998,0.357541809569867,3.30113751918945,0.000962936721397791,0.00893314166836265,"AT2G18328","ATRL4;RL4",NA
"AT1G66725",25.3532219548029,1.58633176751415,0.481011663263251,3.29790707516789,0.00097408365142754,0.00900900101832047,"AT1G66725",NA,NA
"AT1G78995",184.968865336617,1.31819479971936,0.399721513463494,3.29778296969184,0.000974514262308545,0.00900905979979188,"AT1G78995",NA,NA
"AT4G11780",15.1382264991527,1.8721780039204,0.56782879703666,3.29708182059588,0.000976950364267707,0.0090276505592797,"AT4G11780","TRM10",NA
"AT2G35830",829.112430805773,1.04879963972461,0.318220987479415,3.2958217119242,0.0009813427187862,0.00905641574681659,"AT2G35830",NA,NA
"AT2G15620",3064.48714106497,1.08212048806901,0.328547986884706,3.29364516376947,0.000988972596857882,0.00911099049643259,"AT2G15620","ATHNIR;NIR;NIR1","Involved in the second step of nitrate assimilation.  Its expression is induced by nitrate."
"AT1G35250",43.4767099055913,1.18203297085187,0.359137502489128,3.29131032726847,0.000997218390236789,0.00917104050094336,"AT1G35250","ALT2",NA
"AT1G44970",32.6499064201643,1.17318877874112,0.356771864363066,3.28834444620675,0.00100778458309946,0.00924818739071613,"AT1G44970","PER9;PRX9",NA
"AT3G23805",140.211371716875,1.10732089977541,0.336783198822958,3.28793391013996,0.00100925528956538,0.00925368569685698,"AT3G23805","RALFL24","Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide."
"AT5G44580",950.517459397982,1.42263061832901,0.432807335601846,3.28698360981047,0.00101266727560496,0.00928096227771743,"AT5G44580","PROSCOOP10",NA
"AT4G33040",46.162922662572,1.84167181905237,0.560464643296307,3.28597323859859,0.00101630665047058,0.00930227229428568,"AT4G33040","ROXY21",NA
"AT5G16023",3.27656427347687,5.12123503994721,1.55949092914219,3.28391460587987,0.00102375937297715,0.00935523212951832,"AT5G16023","DVL1;RTFL18",NA
"AT1G04770",210.647983536025,2.31611070821086,0.706513329402538,3.27822648465737,0.00104461544508232,0.00951626296710552,"AT1G04770","SDI2",NA
"AT5G37790",158.593412944384,1.06107279939404,0.323899822266616,3.27592893373256,0.00105315057563875,0.00958168486447676,"AT5G37790",NA,NA
"AT1G70830",1155.36913362683,1.13133264379759,0.345519953325714,3.27429033521287,0.00105927714392805,0.00961921680110061,"AT1G70830","MLP28",NA
"AT1G64980",390.497370850479,1.27615358690351,0.389780980819853,3.27402733765843,0.00106026353277472,0.00962166500789362,"AT1G64980","CDI",NA
"AT2G46670",24.2022523531442,3.52590049203035,1.07711441400006,3.2734688592053,0.00106236096008956,0.00963246583582485,"AT2G46670",NA,NA
"AT4G21740",108.555892179213,1.45467522168022,0.444678550132064,3.27129613346134,0.0010705574394627,0.00969850137670242,"AT4G21740",NA,NA
"AT1G24020",363.63404624715,1.18787857694165,0.363198203155648,3.27060697608294,0.00107316944012002,0.0097138759850591,"AT1G24020","MLP423",NA
"AT3G01500",38822.3348138854,1.02693739065368,0.31412955744762,3.26915238094053,0.0010787019182177,0.00975979345264291,"AT3G01500","ATBCA1;ATSABP3;BCA1;CA1;DEG10;SABP3","Encodes a putative beta-carbonic anhydrase betaCA1.  Together with betaCA4 (At1g70410) regulates CO2-controlled stomatal movements in guard cells."
"AT5G65800",8.03542953527995,2.37266970319929,0.727245066832686,3.26254492661297,0.00110416669640554,0.00994358770066648,"AT5G65800","ACS5;ATACS5;CIN5;ETO2","1-aminocyclopropane-1-carboxylate synthase (ACS) is encoded by a multigene family consisting of at least five members whose expression is induced by hormones, developmental signals, and protein synthesis inhibition."
"AT5G00880",17.1336629366901,2.08108645426148,0.638301464952366,3.26035042770391,0.00111274639786278,0.0100123600672102,"AT5G00880",NA,NA
"AT3G10940",302.710979783542,1.21195148607116,0.372248788022163,3.25575670107756,0.00113090614523689,0.0101406710235631,"AT3G10940","LSF2",NA
"AT2G03370",6.08197454540054,2.52447756538944,0.775766261551441,3.25417292618627,0.00113723031099112,0.0101894876176778,"AT2G03370",NA,NA
"AT3G26320",44.1571837866284,1.89341541670298,0.582534689315674,3.25030500574523,0.00115281295543614,0.0103030231938916,"AT3G26320","CYP71B36","putative cytochrome P450"
"AT3G17640",96.3739525809244,1.48252342215081,0.456260515704788,3.2492915146531,0.00115692849878811,0.0103224271730108,"AT3G17640",NA,NA
"AT1G17360",382.624333633881,1.75235816419731,0.539407854456504,3.2486700920641,0.00115945865746496,0.0103374956097044,"AT1G17360",NA,NA
"AT4G14819",2.97508553855899,5.05450216462236,1.55609777666979,3.24819059599168,0.00116141444822438,0.010349406549746,"AT4G14819",NA,NA
"AT1G29500",96.3971306109719,1.54179783364706,0.474802696028569,3.24723900378673,0.00116530487897284,0.0103797185843072,"AT1G29500","SAUR66",NA
"AT3G08505",94.0026959079284,1.1751355440406,0.361928932343479,3.24686820816349,0.00116682407485813,0.0103888927587474,"AT3G08505","AtC3H35",NA
"AT3G08660",18.4466340924566,1.79611717929105,0.553653097696762,3.24412016615283,0.00117814032013633,0.0104764697228204,"AT3G08660",NA,NA
"AT2G08470",20.41307151384,2.41323628343234,0.743998350214634,3.24360434769264,0.00118027569553976,0.010482289583767,"AT2G08470",NA,NA
"AT4G12330",41.0237575261751,1.16706610128751,0.360021704168397,3.24165484406915,0.00118837855381665,0.010536625716199,"AT4G12330","CYP706A7","member of CYP706A"
"AT5G11540",19.9142494438068,1.43053712817365,0.441361913842382,3.24118842905989,0.00119032475125299,0.010549476666468,"AT5G11540","AtGulLO3;GulLO3",NA
"AT2G07015",139.217997591847,1.28400284443383,0.396668610208172,3.23696610064504,0.00120807761687089,0.0106889700809389,"AT2G07015",NA,NA
"AT2G28470",1081.97666829562,1.14941699958863,0.355430279275575,3.23387473327071,0.00122123007364535,0.0107828775941201,"AT2G28470","BGAL8","putative beta-galactosidase (BGAL8 gene)"
"AT4G39510",108.58781220652,1.76363625928371,0.545534373989428,3.23286000547765,0.00122557605873781,0.0108122590807218,"AT4G39510","CYP96A12","member of CYP96A"
"AT3G27970",6.50877386570709,4.49361614690491,1.39060839031653,3.23140301625971,0.00123184119186289,0.0108585088041546,"AT3G27970",NA,NA
"AT3G58810",40.4807828207085,1.15223066856422,0.356599731085415,3.23115966761127,0.00123289048244272,0.0108632487114818,"AT3G58810","ATMTP3;ATMTPA2;MTP3;MTPA2","Member of Zinc transporter (ZAT) family. Contributes to basic cellular Zn tolerance and controls Zn partitioning, particularly under conditions of high  rates of Zn influx into the root symplasm. Localizes to  the vacuolar membrane."
"AT3G58450",7.22522021470543,4.06578374811651,1.26016613941686,3.22638707781655,0.00125363689237806,0.0110368903025075,"AT3G58450","GRUSP;USP",NA
"AT5G53450",748.002108367096,1.4879894803584,0.46160895692419,3.22348485235907,0.00126640996275345,0.0111401058653975,"AT5G53450","FBN11;ORG1",NA
"AT3G13065",56.6838838584422,1.22273719965673,0.379621122782529,3.220940896793,0.00127770494672709,0.0112301591654593,"AT3G13065","SRF4",NA
"AT2G44910",18.6183104186349,1.47884812832784,0.459202753895851,3.22046877067129,0.0012798113567306,0.0112440190981275,"AT2G44910","ATHB-4;ATHB4;HB4","Encodes a homeodomain protein whose expression  displays a dependence on phyB for both red and far-red light response.  Also involved in the shade avoidance syndrome."
"AT3G12345",1764.87815691163,1.00393855357705,0.311817683383143,3.21963316090536,0.00128354732312679,0.0112558621615126,"AT3G12345",NA,NA
"AT3G47960",509.917778012933,1.5935638974256,0.495798553716376,3.21413583295204,0.00130837762884464,0.0114382045897554,"AT3G47960","AtNPF2.10;GTR1;NPF2.10",NA
"AT3G22540",12.249100215195,2.50567192888205,0.77968779039107,3.21368624693388,0.00131042780114647,0.0114514133157799,"AT3G22540",NA,NA
"AT5G13630",24485.618577643,1.18503503642975,0.368930895654336,3.21207860439005,0.00131778314450859,0.0115062191914638,"AT5G13630","ABAR;CCH;CCH1;CHLH;GUN5","Encodes magnesium chelatase involved in plastid-to-nucleus signal transduction."
"AT2G41290",92.6166774884974,1.84525792202076,0.575394756020114,3.20694254286227,0.00134153787369228,0.0116704452060039,"AT2G41290","SSL2","Although this enzyme is predicted to encode a strictosidine synthase (SS), it lacks a conserved catalytic glutamate residue found in active SS enzymes and it is not expected to have SS activity."
"AT4G15920",270.285894495006,1.00990218169406,0.315493532391167,3.20102340621653,0.00136940407699145,0.0118604271267453,"AT4G15920","AtSWEET17;SWEET17",NA
"AT1G30510",335.626759011644,1.05184341921967,0.328636002506694,3.20063356174205,0.00137125800213406,0.0118706333776261,"AT1G30510","ATRFNR2;RFNR2","Encodes a root-type ferredoxin:NADP(H) oxidoreductase."
"AT4G28700",10.348808286973,3.14367800756159,0.982798235177495,3.19870131532525,0.00138048111662133,0.0119456057503887,"AT4G28700","AMT1;4",NA
"AT1G67030",85.8488746171927,1.02122124869902,0.319391265256959,3.1973988013649,0.0013867305993911,0.0119947960399471,"AT1G67030","ZFP6","Encodes a zinc finger protein containing only a single zinc finger."
"AT4G24140",106.660375099188,1.06005488510265,0.332025146629357,3.19269457709478,0.00140951945505516,0.012142452587463,"AT4G24140",NA,NA
"AT5G58500",13.894767218989,1.70595008416537,0.534532298057126,3.19148176895207,0.00141545043521222,0.0121787236595346,"AT5G58500","LSH5",NA
"AT2G47540",47.4853610421,1.30998238754816,0.410690489226938,3.18970714421462,0.00142417033392888,0.012228975754541,"AT2G47540",NA,NA
"AT2G01830",145.499658475648,1.02758380260733,0.322651534102649,3.18480990789405,0.00144849122393915,0.0124077092135328,"AT2G01830","AHK4;ATCRE1;CRE1;WOL;WOL1","Histidine kinase: cytokinin-binding receptor that transduces cytokinin signals across the plasma membrane"
"AT1G68570",357.090759447925,1.26503473109475,0.39743614141829,3.18298865971361,0.00145763323092363,0.0124709273403156,"AT1G68570","AtNPF3.1;NPF3.1",NA
"AT2G01580",12.7503442213872,1.65921055359184,0.521307682025594,3.18278554258938,0.00145865609467533,0.0124746525052076,"AT2G01580",NA,NA
"AT5G02890",139.332289300217,1.41344156903933,0.444147889717245,3.18236695876043,0.00146076609920933,0.0124829726645724,"AT5G02890",NA,NA
"AT5G38010",37.4615250955196,1.45351478756915,0.45674125532057,3.1823593131498,0.00146080466547974,0.0124829726645724,"AT5G38010",NA,NA
"AT2G35210",11.7269632083954,1.62944109699817,0.512323440986248,3.18049295941138,0.00147024711825955,0.0125434702917805,"AT2G35210","AGD10;MEE28;RPA","A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes."
"AT2G40711",10.5344211944816,1.81036609076887,0.569420514586904,3.17931308126865,0.00147624546573032,0.0125845333058142,"AT2G40711",NA,NA
"AT2G22930",26.8471965544029,1.59957002103597,0.50335606184521,3.1778101870319,0.00148391864082265,0.0126263236914622,"AT2G22930",NA,NA
"AT4G26860",867.545973797381,1.05949325865809,0.333407712110224,3.17777069988058,0.00148412074094136,0.0126263236914622,"AT4G26860",NA,NA
"AT5G53370",657.033460928962,1.43445323407887,0.451605270269253,3.17634298914101,0.00149144499915581,0.0126784766041128,"AT5G53370","ATPMEPCRF;PMEI-PME61;PMEPCRF",NA
"AT3G46530",380.091721244334,1.10838439664105,0.34906440736733,3.17530052691585,0.00149681392498949,0.0127139374788608,"AT3G46530","RPP11;RPP13","Confers resistance to the biotrophic oomycete, Peronospora parasitica. Encodes an NBS-LRR type R protein with a putative amino-terminal leucine zipper. Fungal protein ATR13 induces RPP13 gene expression and disease resistance."
"AT5G02065",28.6058500593402,1.12380826018075,0.35396491448269,3.17491427596197,0.00149880772524998,0.0127257825052712,"AT5G02065",NA,NA
"AT5G13400",287.372551991172,1.25476044050725,0.395260650711284,3.17451392707388,0.00150087688018915,0.0127331684182248,"AT5G13400",NA,NA
"AT2G26080",8481.68897990619,1.406713884183,0.443217043207946,3.17387137011111,0.00150420336052605,0.0127461126738909,"AT2G26080","AtGLDP2;GLDP2",NA
"AT1G01200",12.8533995076362,1.96264389851461,0.619983571816705,3.16563855516942,0.0015474294486997,0.0130447258210156,"AT1G01200","ATRAB-A3;ATRABA3;RABA3",NA
"AT5G67390",142.433794477605,1.60107432852513,0.505910511747814,3.16473821228532,0.0015522254181764,0.013074774595389,"AT5G67390",NA,NA
"AT3G48350",109.77796625766,1.20490831371086,0.38131378555096,3.15988657994593,0.00157830566291691,0.0132582829451566,"AT3G48350","CEP3",NA
"AT5G55730",302.173075369811,1.41767404316177,0.4487011853929,3.1595059012835,0.00158036899903709,0.0132697254624566,"AT5G55730","FLA1","fasciclin-like arabinogalactan-protein 1 (Fla1)"
"AT5G22580",194.9291809073,1.74188219955858,0.551624776499339,3.15773017052048,0.00159002657994331,0.0133244729380806,"AT5G22580",NA,NA
"AT2G24762",148.531155522564,1.88032330818582,0.595866542103921,3.15561149237657,0.00160162040473867,0.0134057584921662,"AT2G24762","AtGDU4;GDU4","Encodes a member of the GDU (glutamine dumper) family proteins involved in amino acid export: At4g31730 (GDU1), At4g25760 (GDU2), At5g57685 (GDU3), At2g24762 (GDU4), At5g24920 (GDU5), At3g30725 (GDU6) and At5g38770 (GDU7)."
"AT1G02340",133.7917815039,1.5386652629122,0.487903692452596,3.15362496065081,0.00161256173720851,0.0134804421209722,"AT1G02340","FBI1;HFR1;REP1;RSF1","Encodes a light-inducible, nuclear bHLH protein involved in phytochrome signaling. Mutants exhibit a long-hypocotyl phenotype only under far-red light but not under red light and are defective in other phytochrome A-related responses. Mutants also show blue light response defects. HFR1 interacts with COP1, co-localizes to the nuclear specks and is ubiquinated by COP1."
"AT4G29930",36.2611592979916,1.40835316287905,0.446595665305227,3.15353074893038,0.00161308233715048,0.0134804421209722,"AT4G29930",NA,NA
"AT3G04310",60.5766039703342,1.0180905648709,0.322960978435265,3.15236400943395,0.00161954239936781,0.0135221886929029,"AT3G04310",NA,NA
"AT4G33560",45.4986981658486,1.6047112473616,0.509611754944326,3.14888978088213,0.00163891996438261,0.0136373297193043,"AT4G33560","WIP5",NA
"AT1G72100",7.26850058619139,3.76695024038465,1.19732656646502,3.14613435122063,0.00165443987923573,0.0137610774914104,"AT1G72100",NA,NA
"AT5G01300",7.20335242529201,2.76189542231769,0.878100315149492,3.14530740357095,0.00165912396320834,0.0137784502771721,"AT5G01300",NA,NA
"AT3G10000",4.37004370621374,3.38328782162428,1.07726654740287,3.14062274539286,0.00168589044076498,0.0139498900858387,"AT3G10000","EDA31",NA
